CRUISE,ORIGINAL,COMPILED,Time,Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Depth,ID,Variable,Units,405,411,443,455,465,489,510,520,530,550,555,560,565,570,590,619,625,665,670,683,715,750
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:10:00Z,2005,04,12,05,10,00,147.125,-43.2717,27,HP_1_Huon_Estuary_April2005_2005-04-12T05:10:00Z,ad,m-1,0.182,0.1728,0.1267,0.1128,0.1017,0.0806,0.0655,0.0598,0.054,0.0444,0.0428,0.0406,0.0385,0.0366,0.0302,0.023,0.0215,0.0146,0.0139,0.0124,0.0091,0.0064
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:35:00Z,2005,04,12,05,35,00,147.14,-43.282,0,HP_1_Huon_Estuary_April2005_2005-04-12T05:35:00Z,ad,m-1,0.0552,0.0522,0.0374,0.033,0.0295,0.023,0.0184,0.0167,0.0149,0.0121,0.0116,0.011,0.0104,0.0098,0.008,0.006,0.0056,0.0037,0.0035,0.0031,0.0022,0.0015
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:35:00Z,2005,04,12,05,35,00,147.14,-43.282,3,HP_1_Huon_Estuary_April2005_2005-04-12T05:35:00Z,ad,m-1,0.0686,0.0649,0.0468,0.0414,0.0371,0.029,0.0233,0.0212,0.019,0.0155,0.0149,0.0141,0.0133,0.0126,0.0103,0.0077,0.0072,0.0048,0.0045,0.004,0.0029,0.002
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:35:00Z,2005,04,12,05,35,00,147.14,-43.282,15,HP_1_Huon_Estuary_April2005_2005-04-12T05:35:00Z,ad,m-1,0.0803,0.0761,0.0551,0.0489,0.0439,0.0345,0.0278,0.0253,0.0227,0.0186,0.0178,0.0169,0.016,0.0152,0.0124,0.0094,0.0088,0.0059,0.0056,0.0049,0.0036,0.0025
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:55:00Z,2005,04,12,05,55,00,147.106,-43.287,0,HP_1_Huon_Estuary_April2005_2005-04-12T05:55:00Z,ad,m-1,0.0655,0.062,0.0445,0.0393,0.0352,0.0274,0.022,0.02,0.0179,0.0145,0.014,0.0132,0.0125,0.0118,0.0096,0.0072,0.0067,0.0044,0.0042,0.0037,0.0027,0.0018
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:55:00Z,2005,04,12,05,55,00,147.106,-43.287,3,HP_1_Huon_Estuary_April2005_2005-04-12T05:55:00Z,ad,m-1,0.0465,0.0439,0.031,0.0272,0.0242,0.0187,0.0148,0.0134,0.0119,0.0096,0.0092,0.0087,0.0082,0.0077,0.0062,0.0046,0.0043,0.0028,0.0026,0.0023,0.0016,0.0011
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-12T05:55:00Z,2005,04,12,05,55,00,147.106,-43.287,32,HP_1_Huon_Estuary_April2005_2005-04-12T05:55:00Z,ad,m-1,0.037,0.0351,0.0256,0.0228,0.0205,0.0162,0.0131,0.012,0.0108,0.0089,0.0085,0.0081,0.0077,0.0073,0.006,0.0045,0.0042,0.0029,0.0027,0.0024,0.0018,0.0012
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:30:00Z,2005,04,13,02,30,00,147.14,-43.282,0,HP_1_Huon_Estuary_April2005_2005-04-13T02:30:00Z,ad,m-1,0.0354,0.0333,0.0231,0.0201,0.0178,0.0135,0.0106,0.0095,0.0084,0.0067,0.0064,0.006,0.0057,0.0053,0.0042,0.0031,0.0028,0.0018,0.0017,0.0015,0.001,0.0007
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:30:00Z,2005,04,13,02,30,00,147.14,-43.282,3,HP_1_Huon_Estuary_April2005_2005-04-13T02:30:00Z,ad,m-1,0.0394,0.0372,0.0267,0.0236,0.0211,0.0164,0.0132,0.0119,0.0107,0.0087,0.0083,0.0079,0.0074,0.007,0.0057,0.0043,0.004,0.0026,0.0025,0.0022,0.0016,0.0011
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:30:00Z,2005,04,13,02,30,00,147.14,-43.282,14,HP_1_Huon_Estuary_April2005_2005-04-13T02:30:00Z,ad,m-1,0.0506,0.048,0.0349,0.031,0.0279,0.022,0.0178,0.0162,0.0146,0.012,0.0115,0.0109,0.0103,0.0098,0.008,0.0061,0.0057,0.0038,0.0036,0.0032,0.0023,0.0016
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:50:00Z,2005,04,13,02,50,00,147.106,-43.287,0,HP_1_Huon_Estuary_April2005_2005-04-13T02:50:00Z,ad,m-1,0.0204,0.0192,0.0135,0.0118,0.0105,0.0081,0.0064,0.0057,0.0051,0.0041,0.0039,0.0037,0.0035,0.0033,0.0026,0.0019,0.0018,0.0011,0.0011,0.0009,0.0007,0.0004
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:50:00Z,2005,04,13,02,50,00,147.106,-43.287,3,HP_1_Huon_Estuary_April2005_2005-04-13T02:50:00Z,ad,m-1,0.0142,0.0133,0.0092,0.008,0.007,0.0053,0.0042,0.0037,0.0033,0.0026,0.0025,0.0023,0.0022,0.0021,0.0016,0.0012,0.0011,0.0007,0.0006,0.0006,0.0004,0.0003
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T02:50:00Z,2005,04,13,02,50,00,147.106,-43.287,30,HP_1_Huon_Estuary_April2005_2005-04-13T02:50:00Z,ad,m-1,0.0632,0.0599,0.0434,0.0385,0.0346,0.0272,0.0219,0.02,0.0179,0.0147,0.0141,0.0134,0.0127,0.012,0.0098,0.0074,0.0069,0.0046,0.0044,0.0039,0.0028,0.002
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:05:00Z,2005,04,13,03,05,00,147.125,-43.2717,0,HP_1_Huon_Estuary_April2005_2005-04-13T03:05:00Z,ad,m-1,0.0411,0.039,0.0285,0.0253,0.0228,0.018,0.0146,0.0133,0.012,0.0099,0.0095,0.009,0.0085,0.0081,0.0067,0.0051,0.0047,0.0032,0.003,0.0027,0.002,0.0014
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:05:00Z,2005,04,13,03,05,00,147.125,-43.2717,3,HP_1_Huon_Estuary_April2005_2005-04-13T03:05:00Z,ad,m-1,0.0463,0.044,0.0322,0.0286,0.0258,0.0204,0.0166,0.0151,0.0136,0.0112,0.0108,0.0102,0.0097,0.0092,0.0076,0.0058,0.0054,0.0037,0.0035,0.0031,0.0023,0.0016
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:05:00Z,2005,04,13,03,05,00,147.125,-43.2717,26,HP_1_Huon_Estuary_April2005_2005-04-13T03:05:00Z,ad,m-1,0.0986,0.0935,0.0681,0.0605,0.0544,0.0429,0.0347,0.0316,0.0285,0.0234,0.0224,0.0213,0.0202,0.0192,0.0157,0.0119,0.0111,0.0075,0.0071,0.0063,0.0046,0.0032
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:50:00Z,2005,04,13,03,50,00,147.09,-43.2683,0,HP_1_Huon_Estuary_April2005_2005-04-13T03:50:00Z,ad,m-1,0.042,0.0398,0.0288,0.0255,0.0229,0.0179,0.0145,0.0132,0.0118,0.0096,0.0093,0.0088,0.0083,0.0079,0.0064,0.0048,0.0045,0.003,0.0029,0.0025,0.0018,0.0013
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:50:00Z,2005,04,13,03,50,00,147.09,-43.2683,3,HP_1_Huon_Estuary_April2005_2005-04-13T03:50:00Z,ad,m-1,0.0462,0.0438,0.0315,0.0278,0.0249,0.0195,0.0156,0.0142,0.0127,0.0103,0.0099,0.0094,0.0089,0.0084,0.0068,0.0051,0.0048,0.0032,0.003,0.0027,0.0019,0.0013
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T03:50:00Z,2005,04,13,03,50,00,147.09,-43.2683,27,HP_1_Huon_Estuary_April2005_2005-04-13T03:50:00Z,ad,m-1,0.0624,0.0591,0.0428,0.038,0.0341,0.0268,0.0216,0.0197,0.0176,0.0144,0.0139,0.0131,0.0124,0.0118,0.0096,0.0073,0.0068,0.0045,0.0043,0.0038,0.0028,0.0019
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:05:00Z,2005,04,13,04,05,00,147.085,-43.2483,0,HP_1_Huon_Estuary_April2005_2005-04-13T04:05:00Z,ad,m-1,0.0469,0.0444,0.0317,0.0279,0.0249,0.0194,0.0155,0.014,0.0125,0.0101,0.0097,0.0092,0.0087,0.0082,0.0067,0.005,0.0046,0.003,0.0029,0.0025,0.0018,0.0012
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:05:00Z,2005,04,13,04,05,00,147.085,-43.2483,3,HP_1_Huon_Estuary_April2005_2005-04-13T04:05:00Z,ad,m-1,0.0529,0.0501,0.036,0.0318,0.0285,0.0222,0.0179,0.0162,0.0145,0.0118,0.0113,0.0107,0.0102,0.0096,0.0078,0.0059,0.0055,0.0036,0.0034,0.003,0.0022,0.0015
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:05:00Z,2005,04,13,04,05,00,147.085,-43.2483,27,HP_1_Huon_Estuary_April2005_2005-04-13T04:05:00Z,ad,m-1,0.113,0.1068,0.0765,0.0675,0.0604,0.047,0.0376,0.0341,0.0306,0.0248,0.0238,0.0225,0.0213,0.0201,0.0163,0.0122,0.0114,0.0075,0.0071,0.0063,0.0045,0.0031
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:28:00Z,2005,04,13,04,28,00,147.069,-43.2483,0,HP_1_Huon_Estuary_April2005_2005-04-13T04:28:00Z,ad,m-1,0.0552,0.0522,0.0374,0.033,0.0295,0.023,0.0184,0.0167,0.0149,0.0121,0.0116,0.011,0.0104,0.0098,0.008,0.0059,0.0055,0.0036,0.0034,0.003,0.0022,0.0015
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:28:00Z,2005,04,13,04,28,00,147.069,-43.2483,3,HP_1_Huon_Estuary_April2005_2005-04-13T04:28:00Z,ad,m-1,0.0598,0.0567,0.0412,0.0366,0.0329,0.0259,0.021,0.0191,0.0172,0.0141,0.0135,0.0128,0.0122,0.0115,0.0095,0.0072,0.0067,0.0045,0.0043,0.0038,0.0028,0.0019
HP_1_Huon_Estuary_April2005,NA,CSIRO,2005-04-13T04:28:00Z,2005,04,13,04,28,00,147.069,-43.2483,27,HP_1_Huon_Estuary_April2005_2005-04-13T04:28:00Z,ad,m-1,0.1182,0.1116,0.0795,0.07,0.0625,0.0484,0.0386,0.0349,0.0312,0.0252,0.0242,0.0228,0.0216,0.0204,0.0165,0.0123,0.0114,0.0075,0.0071,0.0062,0.0044,0.003
GBRaug05,NA,CSIRO,2005-08-23T00:15:00Z,2005,08,23,00,15,00,151.0645,-23.14883,0,GBRaug05_2005-08-23T00:15:00Z,ad,m-1,0.0128,0.0123,0.0096,0.0087,0.008,0.0066,0.0056,0.0052,0.0048,0.0041,0.0039,0.0038,0.0036,0.0035,0.003,0.0024,0.0023,0.0016,0.0016,0.0014,0.0011,0.0008
GBRaug05,NA,CSIRO,2005-08-23T03:12:00Z,2005,08,23,03,12,00,150.90567,-23.38533,0,GBRaug05_2005-08-23T03:12:00Z,ad,m-1,0.7135,0.6589,0.4086,0.3416,0.2913,0.2036,0.148,0.1288,0.1098,0.0815,0.0768,0.0709,0.0655,0.0604,0.0448,0.0295,0.0267,0.0147,0.0136,0.0114,0.007,0.0041
GBRaug05,NA,CSIRO,2005-08-23T21:25:00Z,2005,08,23,21,25,00,150.96783,-23.2195,0,GBRaug05_2005-08-23T21:25:00Z,ad,m-1,0.0184,0.0176,0.0132,0.0118,0.0107,0.0086,0.0071,0.0065,0.0059,0.005,0.0048,0.0046,0.0043,0.0041,0.0035,0.0027,0.0025,0.0018,0.0017,0.0015,0.0011,0.0008
GBRaug05,NA,CSIRO,2005-08-23T23:10:00Z,2005,08,23,23,10,00,150.87317,-23.2325,0,GBRaug05_2005-08-23T23:10:00Z,ad,m-1,0.0735,0.0694,0.0492,0.0432,0.0386,0.0298,0.0237,0.0214,0.0191,0.0154,0.0147,0.0139,0.0131,0.0124,0.01,0.0074,0.0069,0.0045,0.0042,0.0037,0.0026,0.0018
GBRaug05,NA,CSIRO,2005-08-24T01:35:00Z,2005,08,24,01,35,00,150.78183,-23.1095,0,GBRaug05_2005-08-24T01:35:00Z,ad,m-1,0.1527,0.1437,0.0999,0.0872,0.0772,0.0588,0.0462,0.0415,0.0368,0.0293,0.028,0.0264,0.0248,0.0233,0.0186,0.0135,0.0125,0.008,0.0075,0.0065,0.0045,0.003
GBRaug05,NA,CSIRO,2005-08-24T03:40:00Z,2005,08,24,03,40,00,150.90783,-23.16683,0,GBRaug05_2005-08-24T03:40:00Z,ad,m-1,0.0214,0.0202,0.0142,0.0124,0.011,0.0085,0.0067,0.006,0.0054,0.0043,0.0041,0.0039,0.0037,0.0035,0.0028,0.002,0.0019,0.0012,0.0011,0.001,0.0007,0.0005
GBRaug05,NA,CSIRO,2005-08-24T04:02:00Z,2005,08,24,04,02,00,150.958,-23.134,0,GBRaug05_2005-08-24T04:02:00Z,ad,m-1,0.0135,0.0127,0.0086,0.0074,0.0065,0.0049,0.0038,0.0034,0.003,0.0023,0.0022,0.0021,0.002,0.0018,0.0014,0.001,0.001,0.0006,0.0006,0.0005,0.0003,0.0002
GBRaug05,NA,CSIRO,2005-08-25T23:20:00Z,2005,08,25,23,20,00,149.045,-20.5035,0,GBRaug05_2005-08-25T23:20:00Z,ad,m-1,0.0757,0.0708,0.0475,0.0409,0.0358,0.0266,0.0204,0.0181,0.0159,0.0124,0.0118,0.011,0.0103,0.0097,0.0075,0.0053,0.0049,0.003,0.0028,0.0024,0.0016,0.001
GBRaug05,NA,CSIRO,2005-08-26T01:40:00Z,2005,08,26,01,40,00,149.0355,-20.46333,0,GBRaug05_2005-08-26T01:40:00Z,ad,m-1,0.0754,0.0706,0.0477,0.0411,0.0361,0.0269,0.0207,0.0185,0.0162,0.0127,0.0121,0.0113,0.0106,0.0099,0.0078,0.0055,0.0051,0.0031,0.0029,0.0025,0.0017,0.0011
GBRaug05,NA,CSIRO,2005-08-26T05:35:00Z,2005,08,26,05,35,00,148.844,-20.3305,0,GBRaug05_2005-08-26T05:35:00Z,ad,m-1,0.0617,0.0581,0.0407,0.0356,0.0316,0.0242,0.0191,0.0172,0.0153,0.0122,0.0117,0.011,0.0104,0.0098,0.0078,0.0057,0.0053,0.0034,0.0032,0.0028,0.002,0.0013
GBRaug05,NA,CSIRO,2005-08-26T21:35:00Z,2005,08,26,21,35,00,148.93217,-20.33217,0,GBRaug05_2005-08-26T21:35:00Z,ad,m-1,0.0451,0.0424,0.029,0.0252,0.0222,0.0168,0.013,0.0117,0.0103,0.0081,0.0078,0.0073,0.0068,0.0064,0.0051,0.0036,0.0034,0.0021,0.002,0.0017,0.0012,0.0008
GBRaug05,NA,CSIRO,2005-08-27T00:10:00Z,2005,08,27,00,10,00,148.797,-20.2925,0,GBRaug05_2005-08-27T00:10:00Z,ad,m-1,0.0609,0.0572,0.0393,0.0341,0.0301,0.0227,0.0176,0.0158,0.0139,0.011,0.0105,0.0099,0.0093,0.0087,0.0069,0.0049,0.0046,0.0029,0.0027,0.0023,0.0016,0.001
GBRaug05,NA,CSIRO,2005-08-27T01:30:00Z,2005,08,27,01,30,00,148.813,-20.249,0,GBRaug05_2005-08-27T01:30:00Z,ad,m-1,0.0505,0.0474,0.0323,0.028,0.0247,0.0185,0.0144,0.0129,0.0113,0.0089,0.0085,0.008,0.0075,0.007,0.0055,0.004,0.0037,0.0023,0.0021,0.0018,0.0013,0.0008
GBRaug05,NA,CSIRO,2005-08-27T03:40:00Z,2005,08,27,03,40,00,148.88233,-20.1485,0,GBRaug05_2005-08-27T03:40:00Z,ad,m-1,0.0599,0.0561,0.0379,0.0327,0.0287,0.0213,0.0164,0.0146,0.0128,0.01,0.0096,0.009,0.0084,0.0079,0.0061,0.0044,0.004,0.0025,0.0023,0.002,0.0013,0.0009
GBRaug05,NA,CSIRO,2005-08-27T05:40:00Z,2005,08,27,05,40,00,148.7135,-20.09817,0,GBRaug05_2005-08-27T05:40:00Z,ad,m-1,0.0467,0.0437,0.0295,0.0255,0.0224,0.0167,0.0128,0.0115,0.0101,0.0079,0.0075,0.007,0.0066,0.0062,0.0048,0.0034,0.0032,0.0019,0.0018,0.0016,0.0011,0.0007
GBRaug05,NA,CSIRO,2005-08-27T22:40:00Z,2005,08,27,22,40,00,148.4355,-20.04767,0,GBRaug05_2005-08-27T22:40:00Z,ad,m-1,0.0699,0.0651,0.0424,0.0361,0.0313,0.0227,0.0171,0.0151,0.0131,0.01,0.0095,0.0088,0.0082,0.0077,0.0059,0.004,0.0037,0.0022,0.002,0.0017,0.0011,0.0007
GBRaug05,NA,CSIRO,2005-08-28T04:15:00Z,2005,08,28,04,15,00,147.71,-19.72483,0,GBRaug05_2005-08-28T04:15:00Z,ad,m-1,0.2224,0.2087,0.1428,0.1238,0.1091,0.0821,0.0637,0.057,0.0503,0.0396,0.0378,0.0355,0.0333,0.0313,0.0247,0.0177,0.0163,0.0102,0.0095,0.0083,0.0057,0.0037
GBRaug05,NA,CSIRO,2005-08-28T22:10:00Z,2005,08,28,22,10,00,147.382,-19.30633,0,GBRaug05_2005-08-28T22:10:00Z,ad,m-1,1.8656,1.7193,1.0536,0.8769,0.7448,0.5159,0.3722,0.3227,0.2741,0.2018,0.1898,0.1749,0.1612,0.1486,0.1094,0.0713,0.0644,0.0349,0.0322,0.0268,0.0164,0.0095
GBRsept05,NA,CSIRO,2005-09-16T20:40:00Z,2005,09,16,20,40,00,145.48233,-16.12283,0,GBRsept05_2005-09-16T20:40:00Z,ad,m-1,0.0425,0.0399,0.0277,0.0241,0.0213,0.0162,0.0127,0.0114,0.0101,0.008,0.0076,0.0072,0.0068,0.0064,0.0051,0.0037,0.0034,0.0021,0.002,0.0018,0.0012,0.0008
GBRsept05,NA,CSIRO,2005-09-16T21:35:00Z,2005,09,16,21,35,00,145.51317,-16.23583,0,GBRsept05_2005-09-16T21:35:00Z,ad,m-1,0.0329,0.031,0.0216,0.0189,0.0168,0.0128,0.0101,0.0091,0.0081,0.0064,0.0062,0.0058,0.0055,0.0051,0.0041,0.003,0.0028,0.0018,0.0017,0.0015,0.001,0.0007
GBRsept05,NA,CSIRO,2005-09-16T22:40:00Z,2005,09,16,22,40,00,145.473,-16.321,0,GBRsept05_2005-09-16T22:40:00Z,ad,m-1,0.0612,0.0573,0.0384,0.033,0.0289,0.0214,0.0164,0.0146,0.0128,0.0099,0.0094,0.0088,0.0083,0.0077,0.006,0.0042,0.0039,0.0024,0.0022,0.0019,0.0013,0.0008
GBRsept05,NA,CSIRO,2005-09-17T00:00:00Z,2005,09,17,00,00,00,145.50933,-16.40933,0,GBRsept05_2005-09-17T00:00:00Z,ad,m-1,0.0292,0.0273,0.0184,0.0158,0.0139,0.0103,0.0079,0.0071,0.0062,0.0048,0.0046,0.0043,0.004,0.0038,0.003,0.0021,0.0019,0.0012,0.0011,0.0009,0.0006,0.0004
GBRsept05,NA,CSIRO,2005-09-17T03:05:00Z,2005,09,17,03,05,00,145.70433,-16.66417,0,GBRsept05_2005-09-17T03:05:00Z,ad,m-1,0.0492,0.0461,0.0312,0.027,0.0237,0.0177,0.0136,0.0122,0.0107,0.0084,0.008,0.0075,0.007,0.0066,0.0051,0.0036,0.0034,0.0021,0.0019,0.0017,0.0011,0.0007
GBRsept05,NA,CSIRO,2005-09-17T04:25:00Z,2005,09,17,04,25,00,145.746,-16.798,0,GBRsept05_2005-09-17T04:25:00Z,ad,m-1,0.3629,0.3377,0.2192,0.1864,0.1614,0.1168,0.0875,0.0772,0.0668,0.051,0.0483,0.045,0.0418,0.0389,0.0297,0.0204,0.0186,0.0108,0.0101,0.0086,0.0056,0.0034
GBRsept05,NA,CSIRO,2005-09-17T05:03:00Z,2005,09,17,05,03,00,145.78933,-16.8235,0,GBRsept05_2005-09-17T05:03:00Z,ad,m-1,0.3254,0.3038,0.2013,0.1725,0.1504,0.1104,0.0839,0.0744,0.0649,0.0502,0.0477,0.0445,0.0415,0.0388,0.03,0.0209,0.0192,0.0115,0.0107,0.0092,0.0061,0.0038
GBRsept05,NA,CSIRO,2005-09-17T21:30:00Z,2005,09,17,21,30,00,145.8365,-16.851,0,GBRsept05_2005-09-17T21:30:00Z,ad,m-1,0.0969,0.0908,0.0614,0.053,0.0466,0.0347,0.0268,0.0239,0.021,0.0164,0.0156,0.0147,0.0137,0.0129,0.0101,0.0072,0.0066,0.004,0.0038,0.0033,0.0022,0.0014
GBRsept05,NA,CSIRO,2005-09-17T22:25:00Z,2005,09,17,22,25,00,145.87633,-16.8195,0,GBRsept05_2005-09-17T22:25:00Z,ad,m-1,0.0844,0.0791,0.0537,0.0465,0.0408,0.0306,0.0236,0.0211,0.0185,0.0146,0.0139,0.013,0.0122,0.0114,0.009,0.0064,0.0059,0.0036,0.0034,0.003,0.002,0.0013
GBRsept05,NA,CSIRO,2005-09-17T23:02:00Z,2005,09,17,23,02,00,145.91867,-16.79683,0,GBRsept05_2005-09-17T23:02:00Z,ad,m-1,0.0221,0.0208,0.0146,0.0128,0.0114,0.0087,0.0069,0.0062,0.0055,0.0044,0.0042,0.004,0.0038,0.0035,0.0028,0.0021,0.0019,0.0012,0.0012,0.001,0.0007,0.0005
GBRsept05,NA,CSIRO,2005-09-18T00:30:00Z,2005,09,18,00,30,00,145.97085,-16.73233,0,GBRsept05_2005-09-18T00:30:00Z,ad,m-1,0.0041,0.0039,0.0029,0.0026,0.0023,0.0018,0.0015,0.0014,0.0012,0.001,0.001,0.0009,0.0009,0.0008,0.0007,0.0005,0.0005,0.0003,0.0003,0.0003,0.0002,0.0001
GBRsept05,NA,CSIRO,2005-09-18T03:10:00Z,2005,09,18,03,10,00,145.97267,-16.91767,0,GBRsept05_2005-09-18T03:10:00Z,ad,m-1,0.0198,0.0186,0.0128,0.0112,0.0099,0.0075,0.0059,0.0053,0.0046,0.0037,0.0035,0.0033,0.0031,0.0029,0.0023,0.0017,0.0016,0.001,0.0009,0.0008,0.0006,0.0004
GBRsept05,NA,CSIRO,2005-09-18T06:10:00Z,2005,09,18,06,10,00,145.998,-17.1495,0,GBRsept05_2005-09-18T06:10:00Z,ad,m-1,0.0381,0.0357,0.0244,0.0212,0.0187,0.0141,0.0109,0.0098,0.0086,0.0068,0.0065,0.0061,0.0057,0.0054,0.0042,0.003,0.0028,0.0017,0.0016,0.0014,0.001,0.0006
GBRsept05,NA,CSIRO,2005-09-18T08:25:00Z,2005,09,18,08,25,00,146.0885,-17.22717,0,GBRsept05_2005-09-18T08:25:00Z,ad,m-1,0.033,0.031,0.0214,0.0186,0.0165,0.0125,0.0097,0.0087,0.0077,0.0061,0.0058,0.0055,0.0052,0.0048,0.0038,0.0028,0.0026,0.0016,0.0015,0.0013,0.0009,0.0006
GBRsept05,NA,CSIRO,2005-09-18T23:00:00Z,2005,09,18,23,00,00,146.16417,-17.73183,0,GBRsept05_2005-09-18T23:00:00Z,ad,m-1,0.056,0.0527,0.0367,0.032,0.0284,0.0216,0.017,0.0153,0.0135,0.0108,0.0103,0.0097,0.0091,0.0086,0.0068,0.005,0.0046,0.0029,0.0028,0.0024,0.0017,0.0011
GBRsept05,NA,CSIRO,2005-09-18T23:30:00Z,2005,09,18,23,30,00,146.16367,-17.76367,0,GBRsept05_2005-09-18T23:30:00Z,ad,m-1,0.0522,0.0492,0.0345,0.0302,0.0268,0.0205,0.0162,0.0146,0.013,0.0104,0.0099,0.0094,0.0088,0.0083,0.0067,0.0049,0.0045,0.0029,0.0027,0.0024,0.0017,0.0011
GBRsept05,NA,CSIRO,2005-09-19T00:35:00Z,2005,09,19,00,35,00,146.14733,-17.90133,0,GBRsept05_2005-09-19T00:35:00Z,ad,m-1,0.0652,0.0612,0.0419,0.0363,0.032,0.0241,0.0187,0.0167,0.0147,0.0116,0.0111,0.0104,0.0098,0.0092,0.0072,0.0052,0.0048,0.003,0.0028,0.0024,0.0017,0.0011
GBRsept05,NA,CSIRO,2005-09-19T02:03:00Z,2005,09,19,02,03,00,146.123,-17.93083,0,GBRsept05_2005-09-19T02:03:00Z,ad,m-1,0.0935,0.0879,0.0608,0.0529,0.0468,0.0354,0.0277,0.0249,0.022,0.0175,0.0167,0.0157,0.0147,0.0139,0.011,0.008,0.0074,0.0046,0.0044,0.0038,0.0026,0.0017
GBRsept05,NA,CSIRO,2005-09-19T03:00:00Z,2005,09,19,03,00,00,146.15883,-18.01633,0,GBRsept05_2005-09-19T03:00:00Z,ad,m-1,0.1007,0.0944,0.064,0.0553,0.0486,0.0363,0.028,0.025,0.022,0.0173,0.0164,0.0154,0.0144,0.0135,0.0106,0.0076,0.007,0.0043,0.004,0.0035,0.0024,0.0015
GBRsept05,NA,CSIRO,2005-09-19T03:00:00Z,2005,09,19,03,00,00,146.15883,-18.01633,0,GBRsept05_2005-09-19T03:00:00Z,ad,m-1,0.0938,0.088,0.0598,0.0517,0.0455,0.0341,0.0263,0.0235,0.0207,0.0162,0.0155,0.0145,0.0136,0.0128,0.01,0.0072,0.0066,0.0041,0.0038,0.0033,0.0022,0.0015
GBRsept05,NA,CSIRO,2005-09-19T20:10:00Z,2005,09,19,20,10,00,146.4865,-18.55617,0,GBRsept05_2005-09-19T20:10:00Z,ad,m-1,0.0558,0.0524,0.0363,0.0316,0.0279,0.0212,0.0166,0.0149,0.0131,0.0104,0.01,0.0094,0.0088,0.0083,0.0066,0.0048,0.0044,0.0028,0.0026,0.0023,0.0016,0.001
GBRsept05,NA,CSIRO,2005-09-19T21:15:00Z,2005,09,19,21,15,00,146.47917,-18.65633,0,GBRsept05_2005-09-19T21:15:00Z,ad,m-1,0.0758,0.0713,0.0493,0.0429,0.038,0.0288,0.0225,0.0203,0.0179,0.0142,0.0136,0.0128,0.012,0.0113,0.009,0.0065,0.006,0.0038,0.0036,0.0031,0.0022,0.0014
GBRsept05,NA,CSIRO,2005-09-19T22:35:00Z,2005,09,19,22,35,00,146.34417,-18.6915,0,GBRsept05_2005-09-19T22:35:00Z,ad,m-1,0.1226,0.1152,0.0793,0.069,0.0609,0.0461,0.0359,0.0322,0.0285,0.0226,0.0215,0.0202,0.019,0.0179,0.0142,0.0102,0.0095,0.0059,0.0056,0.0048,0.0033,0.0022
GBRsept05,NA,CSIRO,2005-09-20T00:05:00Z,2005,09,20,00,05,00,146.43117,-18.79983,0,GBRsept05_2005-09-20T00:05:00Z,ad,m-1,0.0781,0.0734,0.0508,0.0442,0.0391,0.0296,0.0232,0.0208,0.0184,0.0146,0.0139,0.0131,0.0123,0.0116,0.0092,0.0067,0.0062,0.0039,0.0037,0.0032,0.0022,0.0015
GBRsept05,NA,CSIRO,2005-09-20T00:55:00Z,2005,09,20,00,55,00,146.52417,-18.839,0,GBRsept05_2005-09-20T00:55:00Z,ad,m-1,0.0739,0.0694,0.0476,0.0413,0.0364,0.0275,0.0214,0.0191,0.0169,0.0133,0.0127,0.012,0.0112,0.0105,0.0083,0.006,0.0055,0.0035,0.0032,0.0028,0.0019,0.0013
HP_2_Huon_Estuary_September2005,NA,CSIRO,2005-09-20T01:33:00Z,2005,09,20,01,33,00,147.069,-43.2483,0,HP_2_Huon_Estuary_September2005_2005-09-20T01:33:00Z,ad,m-1,0.2791,0.2634,0.186,0.1633,0.1454,0.112,0.0889,0.0803,0.0715,0.0575,0.0551,0.052,0.0491,0.0463,0.0373,0.0275,0.0256,0.0166,0.0156,0.0137,0.0097,0.0065
