newDATANUMBER,oldDATANUMBER,DATABASE,Number,Proben ID,Event label,Device,Station,Depth(m),Date,Year,Month,Day,Time(UTC),lon,lat,MgDVP,Chla,Diva,Chlida,MTChla,Chlb,Divb,Chlidb,MTChlb,Chl c1+2,Chl c3,MTChlc,Peridinin,19-But,19-Hex,Fuco,Prasino,MPSC,Zea,Lutein,Diadino,Diato,a-caroten,b-caroten,Neo,MTViola_Neo,Allo,MTZea_Lut,Viola,MTDD_DT,MTAlpha_Beta,MPPC,NumberPPC,MYFLAG5,MTC,MAP,MTP,M(TChla-AP)/TP%,MYFLAG3,MDP,MfdChla
335,33,GBRsept05,1,NA,NA,NA,WQN029,0,20/09/2005,2005,9,20,05:55,146.81167,-19.191,NA,0.628,0.019,0.022,0.669,0.059,0,NA,0.059,0,0.017,0.064,0,0.005,0.028,0.129,0.019,0.181,0.19,0,0.02,0,0.05,NA,0.005,0.014,0.008,0.19,0.009,0.02,0.05,0.277,5,0,0.458,0.581,1.25,7.04,0,0.44699,0.406921855
335,33,GBRsept05,1,NA,NA,NA,WQN030,0,20/09/2005,2005,9,20,22:15,146.835,-19.19067,NA,0.445,0.012,0.016,0.473,0.059,0,NA,0.059,0,0.004,0.04,0,0.004,0.014,0.073,0.018,0.109,0.106,0,0.02,0,0.037,NA,0.007,0.02,0.015,0.106,0.013,0.02,0.037,0.191,5,0,0.3,0.399,0.872,8.486238532,0,0.28186,0.365181296
335,33,GBRsept05,1,NA,NA,NA,WQN031,0,20/09/2005,2005,9,20,22:50,146.86883,-19.16117,NA,0.449,0.022,0.013,0.484,0.065,0,NA,0.065,0,0.008,0.039,0,0.005,0.015,0.07,0.016,0.106,0.125,0,0.02,0,0.044,NA,0.006,0.014,0.011,0.125,0.008,0.02,0.044,0.208,5,0,0.314,0.418,0.902,7.317073171,0,0.29925,0.329824561
335,33,GBRsept05,1,NA,NA,NA,WQN032,0,20/09/2005,2005,9,20,23:40,146.91383,-19.19033,NA,0.173,0.104,0,0.277,0,0,NA,0,0,0.007,0.026,0,0.009,0.015,0.03,0,0.054,0.134,0,0.018,0,0.031,NA,0,0.005,0,0.134,0.005,0.018,0.031,0.188,5,0,0.242,0.268,0.545,1.651376147,0,0.17974,0.235339935
335,33,GBRsept05,1,NA,NA,NA,WQN033,0,21/09/2005,2005,9,21,04:05,146.89517,-19.07933,NA,0.164,0.059,0.009,0.232,0,0,NA,0,0,0,0.014,0,0.009,0.012,0.021,0,0.042,0.1,0,0.016,0.007,0.023,NA,0,0.004,0,0.1,0.004,0.023,0.023,0.15,5,0,0.192,0.206,0.438,5.936073059,0,0.134,0.220970149
335,33,GBRsept05,1,NA,NA,NA,WQN034,0,21/09/2005,2005,9,21,05:35,146.85983,-19.10833,NA,0.25,0.029,0,0.279,0.029,0,NA,0.029,0,0,0.018,0,0.003,0.015,0.035,0.007,0.06,0.127,0,0.011,0,0.027,NA,0.002,0.007,0,0.127,0.005,0.011,0.027,0.17,5,0,0.23,0.277,0.556,0.35971223,0,0.20796,0.237305251
39,39,NWSjun03,1,NA,NA,NA,A1,3,18/06/2003,2003,6,18,05:45,118.562,-20,NA,0.29,0,0.039,0.329,0.03,0,NA,0.03,0,0.031,0.076,0,0.011,0.026,0.091,0.009,0.137,0.039,0,0.025,0.004,0.017,NA,0.003,0.008,0,0.039,0.005,0.029,0.017,0.09,5,0,0.227,0.333,0.662,0.604229607,0,0.22902,0.560256746
39,39,NWSjun03,1,NA,NA,NA,A1,21,18/06/2003,2003,6,18,05:45,118.562,-20,NA,0.366,0,0.044,0.41,0.035,0,NA,0.035,0,0.031,0.092,0,0.011,0.027,0.128,0.011,0.177,0.038,0,0.02,0.003,0.02,NA,0.004,0.009,0.002,0.038,0.005,0.023,0.02,0.088,5,0,0.265,0.392,0.802,2.244389027,0,0.28785,0.626993226
39,39,NWSjun03,1,NA,NA,NA,A18,4,19/06/2003,2003,6,19,03:17,117.792,-18.648,NA,0.405,0.025,0.041,0.471,0.059,0,NA,0.059,0,0.093,0.171,0.005,0.053,0.111,0.088,0.012,0.269,0.04,0,0.031,0.004,0.019,NA,0.006,0.011,0.006,0.04,0.005,0.035,0.019,0.105,5,0,0.374,0.604,1.075,12.37209302,0,0.38824,0.319596126
39,39,NWSjun03,1,NA,NA,NA,A18,50,19/06/2003,2003,6,19,03:17,117.792,-18.648,NA,0.374,0.024,0.027,0.425,0.053,0,NA,0.053,0,0.086,0.155,0.005,0.047,0.098,0.072,0.01,0.232,0.03,0,0.017,0,0.017,NA,0.006,0.009,0.004,0.03,0.003,0.017,0.017,0.071,5,0,0.303,0.511,0.936,9.188034188,0,0.33121,0.306512485
39,39,NWSjun03,1,NA,NA,NA,A18,240,19/06/2003,2003,6,19,03:17,117.792,-18.648,NA,0.016,0,0,0.016,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,0,0,0,0.016,100,3,0,NA
39,39,NWSjun03,1,NA,NA,NA,A19,4,19/06/2003,2003,6,19,04:26,117.747,-18.568,NA,0.437,0.05,0.04,0.527,0.051,0.005,NA,0.056,0,0.104,0.194,0.008,0.057,0.128,0.083,0.013,0.289,0.051,0,0.03,0.004,0.024,NA,0.006,0.011,0.006,0.051,0.005,0.034,0.024,0.12,5,0,0.409,0.659,1.186,11.12984823,0,0.41484,0.282108765
39,39,NWSjun03,1,NA,NA,NA,A19,50,19/06/2003,2003,6,19,04:26,117.747,-18.568,NA,0.376,0.043,0.027,0.446,0.047,0.007,NA,0.054,0,0.091,0.162,0.005,0.05,0.11,0.068,0.009,0.242,0.035,0,0.016,0,0.017,NA,0.005,0.008,0.004,0.035,0.003,0.016,0.017,0.075,5,0,0.317,0.533,0.979,8.886618999,0,0.34717,0.276175937
39,39,NWSjun03,1,NA,NA,NA,A19,280,19/06/2003,2003,6,19,04:26,117.747,-18.568,NA,0.01,0,0,0.01,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,0,0,0,0.01,100,3,0,NA
39,39,NWSjun03,1,NA,NA,NA,B42,5,20/06/2003,2003,6,20,07:34,118.512,-16.332,NA,0.039,0.035,0,0.074,0,0,NA,0,0,0.007,0.015,0,0.004,0.012,0.006,0,0.022,0.056,0,0.004,0,0.008,NA,0,0,0,0.056,0,0.004,0.008,0.068,5,0,0.09,0.105,0.179,17.31843575,0,0.07326,0.115479115
39,39,NWSjun03,1,NA,NA,NA,B42,59,20/06/2003,2003,6,20,07:34,118.512,-16.332,NA,0.097,0.133,0,0.23,0.018,0.022,NA,0.04,0,0.028,0.055,0,0.016,0.043,0.006,0,0.065,0.065,0,0.005,0,0.025,NA,0,0,0,0.065,0,0.005,0.025,0.095,5,0,0.16,0.255,0.485,5.154639175,0,0.16497,0.051282051
39,39,NWSjun03,1,NA,NA,NA,B26,5,21/06/2003,2003,6,21,02:07,119.558,-17.373,NA,0.125,0.072,0,0.197,0.01,0.008,NA,0.018,0,0.034,0.066,0,0.033,0.059,0.016,0,0.108,0.049,0,0.021,0,0.013,NA,0,0,0,0.049,0,0.021,0.013,0.083,5,0,0.191,0.275,0.472,16.52542373,0,0.16936,0.133207369
39,39,NWSjun03,1,NA,NA,NA,B26,100,21/06/2003,2003,6,21,02:07,119.558,-17.373,NA,0.095,0.052,0,0.147,0.018,0.056,NA,0.074,0,0.033,0.057,0,0.034,0.036,0.009,0,0.079,0.014,0,0.003,0,0.017,NA,0,0,0,0.014,0,0.003,0.017,0.034,5,0,0.113,0.244,0.391,24.80818414,0,0.15709,0.080781717
39,39,NWSjun03,1,NA,NA,NA,B25,5,21/06/2003,2003,6,21,04:01,119.623,-17.438,NA,0.156,0.089,0.008,0.253,0.021,0.011,NA,0.032,0,0.046,0.085,0,0.039,0.077,0.021,0,0.137,0.057,0,0.032,0.005,0.017,NA,0,0,0,0.057,0,0.037,0.017,0.111,5,0,0.248,0.365,0.618,18.12297735,0,0.22239,0.133144476
39,39,NWSjun03,1,NA,NA,NA,B25,50,21/06/2003,2003,6,21,04:01,119.623,-17.438,NA,0.212,0.107,0,0.319,0.014,0.015,NA,0.029,0,0.06,0.116,0,0.051,0.1,0.023,0,0.174,0.05,0,0.01,0,0.019,NA,0,0,0,0.05,0,0.01,0.019,0.079,5,0,0.253,0.398,0.717,11.0181311,0,0.24957,0.129943503
39,39,NWSjun03,1,NA,NA,NA,B24,5,21/06/2003,2003,6,21,05:42,119.688,-17.503,NA,0.177,0.095,0.021,0.293,0.015,0.012,NA,0.027,0,0.062,0.129,0,0.056,0.104,0.025,0,0.185,0.049,0,0.008,0,0.019,NA,0,0.002,0,0.049,0.002,0.008,0.019,0.078,5,0,0.263,0.419,0.712,17.69662921,0,0.25634,0.137512678
39,39,NWSjun03,1,NA,NA,NA,B24,50,21/06/2003,2003,6,21,05:42,119.688,-17.503,NA,0.128,0.066,0.014,0.208,0.016,0.008,NA,0.024,0,0.037,0.073,0,0.036,0.063,0.017,0,0.116,0.055,0,0.025,0.002,0.018,NA,0,0,0,0.055,0,0.027,0.018,0.1,5,0,0.216,0.313,0.521,20.15355086,0,0.18812,0.127418669
39,39,NWSjun03,1,NA,NA,NA,B21,5,21/06/2003,2003,6,21,09:13,119.884,-17.698,NA,0.103,0.08,0.005,0.188,0.008,0.011,NA,0.019,0,0.024,0.05,0,0.021,0.046,0.01,0,0.077,0.061,0,0.013,0,0.018,NA,0,0,0,0.061,0,0.013,0.018,0.092,5,0,0.169,0.238,0.426,11.7370892,0,0.15152,0.093057022
39,39,NWSjun03,1,NA,NA,NA,B21,50,21/06/2003,2003,6,21,09:13,119.884,-17.698,NA,0.124,0.099,0.006,0.229,0.007,0.011,NA,0.018,0,0.029,0.059,0,0.023,0.052,0.009,0,0.084,0.059,0,0.008,0,0.018,NA,0,0,0,0.059,0,0.008,0.018,0.085,5,0,0.169,0.246,0.475,3.578947368,0,0.1557,0.08150289
39,39,NWSjun03,1,NA,NA,NA,B16,0,21/06/2003,2003,6,21,13:49,120.212,-18.023,NA,0.379,0.046,0.052,0.477,0.035,0,NA,0.035,0,0.096,0.177,0.006,0.05,0.127,0.075,0.008,0.266,0.051,0,0.023,0,0.025,NA,0.004,0.007,0.002,0.051,0.003,0.023,0.025,0.104,5,0,0.37,0.582,1.059,9.915014164,0,0.37341,0.283200771
39,39,NWSjun03,1,NA,NA,NA,B12,0,21/06/2003,2003,6,21,17:50,120.476,-18.283,NA,0.382,0.017,0.03,0.429,0.052,0,NA,0.052,0,0.069,0.125,0.005,0.029,0.066,0.074,0.012,0.186,0.019,0,0.016,0,0.019,NA,0.005,0.007,0.009,0.019,0.002,0.016,0.019,0.065,5,0,0.251,0.428,0.857,0.116686114,0,0.27962,0.373149274
39,39,NWSjun03,1,NA,NA,NA,B8,0,21/06/2003,2003,6,21,21:38,120.734,-18.543,NA,0.519,0,0.058,0.577,0.065,0,NA,0.065,0,0.081,0.152,0.007,0.016,0.044,0.126,0.013,0.206,0.025,0,0.024,0,0.025,NA,0.005,0.008,0.012,0.025,0.003,0.024,0.025,0.089,5,0,0.295,0.512,1.089,5.968778696,0,0.34336,0.517416123
39,39,NWSjun03,1,NA,NA,NA,B4,0,22/06/2003,2003,6,22,01:08,120.998,-18.805,NA,0.257,0,0.016,0.273,0.025,0,NA,0.025,0,0.021,0.047,0,0.011,0.029,0.032,0.007,0.079,0.066,0,0.009,0,0.022,NA,0.003,0.007,0.004,0.066,0.004,0.009,0.022,0.105,5,0,0.184,0.256,0.529,3.213610586,0,0.17021,0.265084308
39,39,NWSjun03,1,NA,NA,NA,B3,0,22/06/2003,2003,6,22,01:59,121.063,-18.87,NA,0.183,0.009,0.011,0.203,0.013,0,NA,0.013,0,0.018,0.038,0,0.011,0.028,0.022,0.004,0.065,0.057,0,0.011,0,0.015,NA,0.001,0.004,0.003,0.057,0.003,0.011,0.015,0.089,5,0,0.154,0.205,0.408,0.490196078,0,0.13438,0.230837922
39,39,NWSjun03,1,NA,NA,NA,B2,0,22/06/2003,2003,6,22,03:04,121.128,-18.935,NA,0.16,0.008,0.011,0.179,0.013,0,NA,0.013,0,0.012,0.03,0,0.009,0.027,0.021,0.003,0.06,0.059,0,0.013,0,0.015,NA,0.001,0.005,0.002,0.059,0.004,0.013,0.015,0.093,5,0,0.153,0.196,0.375,4.533333333,0,0.13212,0.224114441
39,39,NWSjun03,1,NA,NA,NA,C4,0,22/06/2003,2003,6,22,17:18,121.85,-16.624,NA,0.167,0,0.007,0.174,0.022,0,NA,0.022,0,0.014,0.03,0,0.004,0.017,0.019,0.006,0.046,0.041,0,0.004,0,0.016,NA,0.002,0.005,0.004,0.041,0.003,0.004,0.016,0.068,5,0,0.114,0.166,0.34,2.352941176,0,0.10966,0.244300565
39,39,NWSjun03,1,NA,NA,NA,C5,0,22/06/2003,2003,6,22,18:16,121.781,-16.57,NA,0.202,0,0.01,0.212,0.025,0,NA,0.025,0,0.014,0.033,0,0.004,0.021,0.022,0.007,0.054,0.047,0,0.004,0,0.02,NA,0.003,0.006,0.005,0.047,0.003,0.004,0.02,0.079,5,0,0.133,0.191,0.403,5.210918114,0,0.12776,0.242798998
39,39,NWSjun03,1,NA,NA,NA,C6,0,22/06/2003,2003,6,22,19:12,121.704,-16.512,NA,0.216,0,0.014,0.23,0.022,0,NA,0.022,0,0.016,0.035,0,0.005,0.019,0.029,0.005,0.058,0.057,0,0.006,0,0.022,NA,0.002,0.006,0.005,0.057,0.004,0.006,0.022,0.094,5,0,0.152,0.209,0.439,4.783599089,0,0.14101,0.289979434
39,39,NWSjun03,1,NA,NA,NA,C8,0,22/06/2003,2003,6,22,20:49,121.555,-16.401,NA,0.205,0,0.008,0.213,0.02,0,NA,0.02,0,0.017,0.035,0,0.006,0.02,0.024,0.005,0.055,0.057,0,0.007,0,0.022,NA,0.003,0.006,0.005,0.057,0.003,0.007,0.022,0.094,5,0,0.149,0.204,0.417,2.158273381,0,0.13356,0.253369272
39,39,NWSjun03,1,NA,NA,NA,C12,0,23/06/2003,2003,6,23,00:04,121.26,-16.1808,NA,0.245,0.087,0.011,0.343,0.043,0.008,NA,0.051,0,0.038,0.076,0.003,0.024,0.057,0.022,0.008,0.114,0.091,0,0.015,0,0.03,NA,0.005,0.008,0.005,0.091,0.003,0.015,0.03,0.144,5,0,0.258,0.385,0.728,5.769230769,0,0.24881,0.124673446
39,39,NWSjun03,1,NA,NA,NA,C14,0,23/06/2003,2003,6,23,01:52,121.112,-16.069,NA,0.096,0.057,0.006,0.159,0.01,0,NA,0.01,0,0.017,0.037,0,0.013,0.026,0.014,0,0.053,0.069,0,0.006,0,0.016,NA,0.001,0.003,0,0.069,0.002,0.006,0.016,0.093,5,0,0.146,0.193,0.352,9.659090909,0,0.12675,0.155739645
39,39,NWSjun03,1,NA,NA,NA,C14,57,23/06/2003,2003,6,23,01:52,121.112,-16.069,NA,0.138,0.012,0.038,0.188,0.026,0.004,NA,0.03,0,0.04,0.064,0,0.016,0.027,0.053,0.008,0.104,0.006,0,0.006,0,0.01,NA,0.002,0.002,0.002,0.006,0,0.006,0.01,0.024,5,0,0.128,0.222,0.41,8.292682927,0,0.15128,0.493984664
39,39,NWSjun03,1,NA,NA,NA,C15,0,23/06/2003,2003,6,23,02:46,121.039,-16.013,NA,0.072,0.057,0.006,0.135,0.007,0,NA,0.007,0,0.012,0.029,0,0.01,0.023,0.009,0,0.042,0.069,0,0.005,0,0.013,NA,0,0.002,0,0.069,0.002,0.005,0.013,0.089,5,0,0.131,0.167,0.302,10.59602649,0,0.11181,0.113496109
39,39,NWSjun03,1,NA,NA,NA,C16,0,23/06/2003,2003,6,23,03:59,120.963,-15.959,NA,0.051,0.057,0.006,0.114,0,0,NA,0,0,0.009,0.02,0,0.007,0.018,0.005,0,0.03,0.057,0,0.005,0,0.01,NA,0,0.001,0,0.057,0.001,0.005,0.01,0.073,5,0,0.103,0.123,0.237,3.797468354,0,0.08138,0.086630622
39,39,NWSjun03,1,NA,NA,NA,C17,0,23/06/2003,2003,6,23,05:44,120.892,-15.905,NA,0.04,0.044,0,0.084,0,0,NA,0,0,0.008,0.017,0,0.005,0.016,0.005,0,0.026,0.058,0,0.005,0,0.009,NA,0,0.001,0,0.058,0.001,0.005,0.009,0.073,5,0,0.099,0.116,0.2,16,0,0.079,0.089240506
39,39,NWSjun03,1,NA,NA,NA,C19,0,23/06/2003,2003,6,23,08:14,120.743,-15.793,NA,0.055,0.056,0.003,0.114,0,0,NA,0,0,0.009,0.022,0,0.008,0.022,0.005,0,0.035,0.068,0,0.009,0,0.014,NA,0,0,0,0.068,0,0.009,0.014,0.091,5,0,0.126,0.148,0.262,12.97709924,0,0.09627,0.073231536
39,39,NWSjun03,1,NA,NA,NA,C21,0,23/06/2003,2003,6,23,10:41,120.594,-15.681,NA,0.085,0.056,0,0.141,0,0,NA,0,0,0.015,0.033,0,0.015,0.03,0.007,0,0.052,0.065,0,0.01,0,0.015,NA,0,0.002,0,0.065,0.002,0.01,0.015,0.092,5,0,0.144,0.177,0.318,11.32075472,0,0.10912,0.09045088
39,39,NWSjun03,1,NA,NA,NA,C23,0,23/06/2003,2003,6,23,14:27,120.374,-15.516,NA,0.041,0.053,0,0.094,0,0,NA,0,0,0.003,0.014,0,0.004,0.014,0.004,0,0.022,0.064,0,0.003,0,0.011,NA,0,0,0,0.064,0,0.003,0.011,0.078,5,0,0.1,0.114,0.208,9.615384615,0,0.07986,0.070623591
39,39,NWSjun03,1,NA,NA,NA,C25,0,23/06/2003,2003,6,23,17:53,120.227,-15.4037,NA,0.053,0.065,0,0.118,0,0,NA,0,0,0.009,0.022,0,0.008,0.021,0.006,0,0.035,0.064,0,0.004,0,0.014,NA,0,0,0,0.064,0,0.004,0.014,0.082,5,0,0.117,0.139,0.257,8.171206226,0,0.09297,0.090997096
39,39,NWSjun03,1,NA,NA,NA,C28,0,24/06/2003,2003,6,24,01:11,119.927,-15.234,NA,0.043,0.051,0,0.094,0,0,NA,0,0,0.008,0.018,0,0.007,0.019,0.005,0,0.031,0.049,0,0.005,0,0.012,NA,0,0,0,0.049,0,0.005,0.012,0.066,5,0,0.097,0.115,0.209,10.04784689,0,0.07577,0.093044741
39,39,NWSjun03,1,NA,NA,NA,C29,0,24/06/2003,2003,6,24,02:51,119.773,-15.182,NA,0.046,0.044,0,0.09,0.007,0,NA,0.007,0,0.007,0.018,0,0.006,0.016,0.005,0,0.027,0.053,0,0.006,0,0.01,NA,0,0.001,0,0.053,0.001,0.006,0.01,0.07,5,0,0.097,0.122,0.212,15.09433962,0,0.08212,0.085849976
39,39,NWSjun03,1,NA,NA,NA,C29,60,24/06/2003,2003,6,24,02:51,119.773,-15.182,NA,0.344,0.26,0,0.604,0.087,0.101,NA,0.188,0,0.079,0.147,0.01,0.083,0.153,0.022,0.003,0.271,0.119,0,0.013,0,0.064,NA,0.005,0.008,0,0.119,0.003,0.013,0.064,0.199,5,0,0.47,0.805,1.409,14.26543648,0,0.5607,0.055323703
39,39,NWSjun03,1,NA,NA,NA,C29,80,24/06/2003,2003,6,24,02:51,119.773,-15.182,NA,0.162,0.11,0,0.272,0.032,0.11,NA,0.142,0,0.058,0.097,0,0.058,0.071,0.012,0,0.141,0.034,0,0.006,0,0.034,NA,0,0,0,0.034,0,0.006,0.034,0.074,5,0,0.215,0.454,0.726,25.06887052,0,0.30005,0.056390602
39,39,NWSjun03,1,NA,NA,NA,C29,100,24/06/2003,2003,6,24,02:51,119.773,-15.182,NA,0.043,0.03,0,0.073,0.006,0.042,NA,0.048,0,0.017,0.026,0,0.018,0.018,0.003,0,0.039,0.007,0,0,0,0.012,NA,0,0,0,0.007,0,0,0.012,0.019,5,0,0.058,0.132,0.205,28.7804878,0,0.08789,0.048128342
39,39,NWSjun03_underway,1,NA,NA,NA,X1,0,27/06/2003,2003,6,27,04:04,119.12748,-16.82437,NA,0.026,0.037,0,0.063,0,0,NA,0,0,0,0.003,0,0.004,0.008,0.004,0,0.016,0.062,0,0.004,0,0.009,NA,0,0.001,0,0.062,0.001,0.004,0.009,0.076,5,0,0.092,0.095,0.158,20.25316456,0,0.07052,0.079977311
39,39,NWSjun03_underway,1,NA,NA,NA,X2,0,27/06/2003,2003,6,27,05:35,118.99745,-16.6952,NA,0.024,0.031,0,0.055,0,0,NA,0,0,0,0.004,0,0.003,0.008,0.004,0,0.015,0.061,0,0.005,0,0.007,NA,0,0.001,0,0.061,0.001,0.005,0.007,0.074,5,0,0.089,0.093,0.148,25.67567568,0,0.06931,0.081373539
39,39,NWSjun03_underway,1,NA,NA,NA,X3,0,28/06/2003,2003,6,28,01:56,119.50972,-18.2402,NA,0.063,0.08,0,0.143,0,0.008,NA,0.008,0,0.01,0.02,0,0.012,0.022,0.009,0,0.043,0.064,0,0.007,0,0.014,NA,0,0.001,0,0.064,0.001,0.007,0.014,0.086,5,0,0.129,0.157,0.3,4.666666667,0,0.10795,0.117554423
39,39,NWSjun03_underway,1,NA,NA,NA,X4,0,28/06/2003,2003,6,28,05:00,119.65622,-18.57087,NA,0.123,0.082,0.009,0.214,0.008,0.007,NA,0.015,0,0.016,0.039,0,0.02,0.031,0.014,0,0.065,0.103,0,0.014,0,0.023,NA,0.001,0.003,0,0.103,0.002,0.014,0.023,0.142,5,0,0.207,0.261,0.475,9.894736842,0,0.16984,0.116227037
39,39,NWSjun03_underway,1,NA,NA,NA,X5,0,29/06/2003,2003,6,29,02:00,117.99283,-17.35238,NA,0.032,0.056,0,0.088,0,0,NA,0,0,0,0.006,0,0.005,0.009,0.006,0,0.02,0.078,0,0.004,0,0.011,NA,0,0.001,0,0.078,0.001,0.004,0.011,0.094,5,0,0.114,0.12,0.208,15.38461538,0,0.08872,0.095356177
39,39,NWSjun03_underway,1,NA,NA,NA,X7,0,30/06/2003,2003,6,30,02:00,118.07042,-19.1071,NA,0.283,0.015,0,0.298,0.045,0,NA,0.045,0,0.033,0.065,0,0.029,0.066,0.016,0.01,0.121,0.048,0,0.012,0,0.016,NA,0.004,0.008,0.006,0.048,0.004,0.012,0.016,0.086,5,0,0.207,0.317,0.615,3.089430894,0,0.20686,0.109059267
39,39,NWSjun03_underway,1,NA,NA,NA,X8,0,07/1/03,2003,7,1,02:00,118.14718,-18.68267,NA,0.124,0.079,0.005,0.208,0.011,0.009,NA,0.02,0,0.028,0.059,0,0.029,0.042,0.024,0,0.095,0.044,0,0.01,0,0.015,NA,0,0,0,0.044,0,0.01,0.015,0.069,5,0,0.164,0.243,0.451,7.760532151,0,0.15537,0.217802665
39,39,NWSjun03_underway,1,NA,NA,NA,X9,0,07/1/03,2003,7,1,05:00,117.95708,-18.34735,NA,0.211,0.063,0.016,0.29,0.016,0.004,NA,0.02,0,0.034,0.077,0,0.039,0.056,0.042,0,0.137,0.048,0,0.022,0.007,0.016,NA,0,0,0,0.048,0,0.029,0.016,0.093,5,0,0.23,0.327,0.617,5.996758509,0,0.20547,0.288217258
39,39,NWSjun03_underway,1,NA,NA,NA,X10,0,07/2/03,2003,7,2,01:55,117.78372,-18.32217,NA,0.16,0.079,0.01,0.249,0.012,0.011,NA,0.023,0,0.023,0.06,0,0.037,0.052,0.029,0,0.118,0.045,0,0.013,0,0.015,NA,0,0,0,0.045,0,0.013,0.015,0.073,5,0,0.191,0.274,0.523,4.780114723,0,0.18181,0.224905121
39,39,NWSjun03_underway,1,NA,NA,NA,X11,0,07/2/03,2003,7,2,05:00,117.97565,-18.66088,NA,0.149,0.097,0.009,0.255,0.009,0.009,NA,0.018,0,0.028,0.063,0,0.036,0.051,0.028,0,0.115,0.062,0,0.024,0.004,0.017,NA,0,0,0,0.062,0,0.028,0.017,0.107,5,0,0.222,0.303,0.558,8.602150538,0,0.18835,0.209609769
39,39,NWSjun03_underway,1,NA,NA,NA,X12,0,07/3/03,2003,7,3,02:00,118.45475,-18.8455,NA,0.253,0.083,0,0.336,0.024,0.007,NA,0.031,0,0.03,0.064,0,0.036,0.059,0.032,0.005,0.132,0.067,0,0.016,0,0.022,NA,0.002,0.004,0,0.067,0.002,0.016,0.022,0.107,5,0,0.239,0.334,0.67,0.298507463,0,0.22158,0.203628486
39,39,NWSjun03_underway,1,NA,NA,NA,X13,0,07/3/03,2003,7,3,05:00,118.10192,-19.1182,NA,0.245,0.068,0.009,0.322,0.024,0.006,NA,0.03,0,0.032,0.072,0,0.035,0.058,0.035,0.005,0.133,0.076,0,0.022,0.005,0.022,NA,0.003,0.005,0.004,0.076,0.002,0.027,0.022,0.131,5,0,0.264,0.366,0.688,6.395348837,0,0.23332,0.211512086
39,39,NWSjun03_underway,1,NA,NA,NA,X14,0,07/4/03,2003,7,4,02:00,118.05158,-18.53513,NA,0.158,0.093,0.006,0.257,0.006,0.009,NA,0.015,0,0.02,0.052,0,0.035,0.047,0.028,0,0.11,0.052,0,0.011,0,0.016,NA,0,0.002,0,0.052,0.002,0.011,0.016,0.081,5,0,0.191,0.258,0.515,0.194174757,0,0.17129,0.23048631
39,39,NWSjun03_underway,1,NA,NA,NA,X15,0,07/4/03,2003,7,4,04:56,117.88915,-18.22812,NA,0.256,0.079,0.02,0.355,0.011,0.006,NA,0.017,0,0.035,0.091,0,0.054,0.068,0.057,0,0.179,0.06,0,0.029,0.007,0.02,NA,0,0,0,0.06,0,0.036,0.02,0.116,5,0,0.295,0.403,0.758,6.332453826,0,0.2544,0.315919811
39,39,NWSjun03_underway,1,NA,NA,NA,X16,0,07/5/03,2003,7,5,02:00,117.80418,-18.35817,NA,0.165,0.075,0.018,0.258,0.013,0.012,NA,0.025,0,0.026,0.067,0,0.039,0.05,0.045,0,0.134,0.044,0,0.015,0,0.019,NA,0,0,0,0.044,0,0.015,0.019,0.078,5,0,0.212,0.304,0.562,8.185053381,0,0.20369,0.311502774
39,39,NWSjun03_underway,1,NA,NA,NA,X17,0,07/5/03,2003,7,5,05:00,117.99858,-18.70195,NA,0.157,0.098,0.015,0.27,0.015,0.008,NA,0.023,0,0.022,0.054,0,0.026,0.04,0.025,0.002,0.093,0.095,0,0.016,0.005,0.023,NA,0.001,0.002,0,0.095,0.001,0.021,0.023,0.14,5,0,0.233,0.31,0.58,6.896551724,0,0.20008,0.176179528
39,39,NWSjun03_underway,1,NA,NA,NA,X18,0,07/6/03,2003,7,6,02:00,118.44443,-18.95,NA,0.253,0.042,0.01,0.305,0.039,0,NA,0.039,0,0.021,0.046,0,0.017,0.041,0.021,0.007,0.086,0.08,0,0.012,0,0.023,NA,0.004,0.007,0.003,0.08,0.003,0.012,0.023,0.121,5,0,0.207,0.292,0.597,2.177554439,0,0.19762,0.149833013
39,39,NWSjun03_underway,1,NA,NA,NA,X19,0,07/8/03,2003,7,8,02:00,117.94853,-18.6123,NA,0.213,0.105,0.007,0.325,0.023,0.014,NA,0.037,0,0.03,0.068,0,0.033,0.052,0.032,0.004,0.121,0.095,0,0.017,0,0.026,NA,0.002,0.005,0,0.095,0.003,0.017,0.026,0.141,5,0,0.262,0.367,0.692,6.069364162,0,0.24178,0.186615932
39,39,NWSjun03_underway,1,NA,NA,NA,X20,0,07/10/03,2003,7,10,02:00,118.76493,-19.42042,NA,0.162,0.048,0.01,0.22,0.021,0,NA,0.021,0,0.021,0.045,0,0.015,0.032,0.026,0,0.073,0.067,0,0.017,0,0.015,NA,0,0.002,0,0.067,0.002,0.017,0.015,0.101,5,0,0.174,0.24,0.46,4.347826087,0,0.16138,0.227165696
