ID,Date/Time,Year,Month,Day,Hour,Minute,Latitude,Longitude,"acCDOM [1/m] (at 405 nm, incl. detrital abs...)","acCDOM [1/m] (at 411 nm, incl. detrital abs...)","acCDOM [1/m] (at 412 nm, incl. detrital abs...)","acCDOM [1/m] (at 440 nm, incl. detrital abs...)","acCDOM [1/m] (at 442 nm, incl. detrital abs...)","acCDOM [1/m] (at 443 nm, incl. detrital abs...)","acCDOM [1/m] (at 455 nm, incl. detrital abs...)","acCDOM [1/m] (at 465 nm, incl. detrital abs...)","acCDOM [1/m] (at 488 nm, incl. detrital abs...)","acCDOM [1/m] (at 489 nm, incl. detrital abs...)","acCDOM [1/m] (at 490 nm, incl. detrital abs...)","acCDOM [1/m] (at 510 nm, incl. detrital abs...)","acCDOM [1/m] (at 520 nm, incl. detrital abs...)","acCDOM [1/m] (at 530 nm, incl. detrital abs...)","acCDOM [1/m] (at 531 nm, incl. detrital abs...)","acCDOM [1/m] (at 547 nm, incl. detrital abs...)","acCDOM [1/m] (at 550 nm, incl. detrital abs...)","acCDOM [1/m] (at 555 nm, incl. detrital abs...)","acCDOM [1/m] (at 560 nm, incl. detrital abs...)","acCDOM [1/m] (at 565 nm, incl. detrital abs...)","acCDOM [1/m] (at 570 nm, incl. detrital abs...)","acCDOM [1/m] (at 590 nm, incl. detrital abs...)","acCDOM [1/m] (at 619 nm, incl. detrital abs...)","acCDOM [1/m] (at 620 nm, incl. detrital abs...)","acCDOM [1/m] (at 625 nm, incl. detrital abs...)","acCDOM [1/m] (at 665 nm, incl. detrital abs...)","acCDOM [1/m] (at 667 nm, incl. detrital abs...)","acCDOM [1/m] (at 670 nm, incl. detrital abs...)","acCDOM [1/m] (at 676 nm, incl. detrital abs...)","acCDOM [1/m] (at 681 nm, incl. detrital abs...)","acCDOM [1/m] (at 683 nm, incl. detrital abs...)","acCDOM [1/m] (at 705 nm, incl. detrital abs...)","acCDOM [1/m] (at 709 nm, incl. detrital abs...)",TSS [mg/l],Depth water [m],Comment (CDOM/detrital ac dataset),Comment (CDOM/detrital ac subdataset)
29564,2002-07-14T19:45,2002,07,14,19,45,33.833,-121.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,,
29580,2002-07-15T12:00,2002,07,15,12,00,50.54,-49.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077,,
29581,2002-07-15T12:00,2002,07,15,12,00,50.86,-48.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599,,
29584,2002-07-15T14:41,2002,07,15,14,41,41.3614,-70.0696,0.39282,0.36305,,,,0.24014,0.20628,0.18197,,0.13532,,0.10499,0.09319,0.08282,,,0.0656,0.06193,0.05847,0.05522,0.05217,0.04165,0.03023,,0.02832,0.01845,,0.01751,,,0.01527,,,,13,nomad,nomad_en372
29588,2002-07-15T17:07,2002,07,15,17,07,41.3613,-70.0695,0.3719,0.34074,,,,0.21468,0.1809,0.15698,,0.11205,,0.08374,0.07298,0.06365,,,0.04854,0.04537,0.04243,0.03968,0.03712,0.02847,0.01948,,0.01802,0.01079,,0.01012,,,0.0086,,,,13,nomad,nomad_en372
29592,2002-07-15T19:40,2002,07,15,19,40,33.388,-124.33,0.11295,0.10493,,,,0.07083,0.06114,0.05408,,0.04028,,0.03114,0.02755,0.02437,,,0.01906,0.01794,0.01687,0.01587,0.01493,0.01168,0.00819,,0.00761,0.00467,,0.00439,,,0.00374,,,,4636,nomad,nomad_cal0207
29604,2002-07-16T09:20,2002,07,16,09,20,50.748,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,26,,
29605,2002-07-16T09:40,2002,07,16,09,40,50.753,1.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,14,,
29609,2002-07-16T12:00,2002,07,16,12,00,48.94,-52.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,
29610,2002-07-16T12:00,2002,07,16,12,00,49.41,-51.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,
29613,2002-07-16T15:58,2002,07,16,15,58,34.093,-119.984,0.14922,0.13764,,,,0.08947,0.07613,0.06657,,0.04825,,0.03643,0.03187,0.02788,,,0.02135,0.01998,0.01868,0.01748,0.01636,0.01254,0.00853,,0.00788,0.00464,,0.00435,,,0.00366,,,,98,nomad,nomad_pb137
29615,2002-07-16T16:47,2002,07,16,16,47,34.158,-119.947,0.10939,0.10079,,,,0.06515,0.05533,0.04829,,0.03484,,0.02619,0.02287,0.01997,,,0.01522,0.01423,0.01329,0.01242,0.0116,0.00886,0.00598,,0.00551,0.00322,,0.003,,,0.00252,,,,363,nomad,nomad_pb137
29617,2002-07-16T17:26,2002,07,16,17,26,34.203,-119.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,,
29619,2002-07-16T19:32,2002,07,16,19,32,34.298,-119.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,
29621,2002-07-16T20:17,2002,07,16,20,17,34.348,-119.863,,,,,,0.05762,0.04914,0.04312,,0.03176,,0.02448,0.02166,0.0192,,,0.01511,0.01425,0.01343,0.01266,0.01194,0.00946,0.00678,,0.00633,0.00402,,0.00379,,,0.00328,,,,199,nomad,nomad_pb137
29623,2002-07-16T20:50,2002,07,16,20,50,34.391,-119.84,0.08025,0.07484,,,,0.05163,0.04492,0.04001,,0.03031,,0.02378,0.02119,0.01888,,,0.01499,0.01415,0.01336,0.01261,0.01191,0.00946,0.00678,,0.00632,0.00399,,0.00377,,,0.00325,,,,64,nomad,nomad_pb137
29632,2002-07-17T16:35,2002,07,17,16,35,51.151,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,16,,
29633,2002-07-17T16:50,2002,07,17,16,50,51.109,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,11,,
29635,2002-07-17T17:10,2002,07,17,17,10,51.069,2.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,13,,
29660,2002-07-18T14:40,2002,07,18,14,40,39.2532,-76.2387,1.8202,1.681,,,,1.1037,0.944,0.82926,,0.60903,,0.46614,0.41078,0.36219,,,0.28205,0.26505,0.2491,0.23416,0.22013,0.17218,0.12102,,0.11257,0.06977,,0.06575,,,0.05639,,,,8,nomad,nomad_bio0202
29662,2002-07-18T15:57,2002,07,18,15,57,39.2532,-76.2387,1.7502,1.6179,,,,1.0684,0.91608,0.80649,,0.59566,,0.45837,0.40502,0.3581,,,0.28047,0.26396,0.24845,0.23388,0.22021,0.17328,0.12291,,0.11454,0.07191,,0.06788,,,0.05846,,,,8,nomad,nomad_bio0202
29666,2002-07-18T18:18,2002,07,18,18,18,39.003,-76.3677,1.4542,1.3326,,,,0.83807,0.70487,0.6104,,0.4327,,0.32068,0.27818,0.24138,,,0.18192,0.16953,0.158,0.14727,0.13727,0.10371,0.0692,,0.06367,0.03661,,0.03418,,,0.02859,,,,17,nomad,nomad_bio0202
29686,2002-07-19T13:48,2002,07,19,13,48,38.5675,-76.444,0.9927,0.90439,,,,0.5504,0.45692,0.3913,,0.26975,,0.19483,0.16688,0.14295,,,0.1049,0.09709,0.08986,0.08318,0.07699,0.05651,0.03611,,0.0329,0.01775,,0.01643,,,0.01345,,,,13,nomad,nomad_bio0202
29687,2002-07-19T13:54,2002,07,19,13,54,38.5675,-76.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
29691,2002-07-19T16:16,2002,07,19,16,16,38.2495,-76.3375,0.97754,0.89197,,,,0.54829,0.45723,0.39312,,0.27394,,0.19998,0.17223,0.14837,,,0.1102,0.10232,0.09501,0.08823,0.08194,0.06098,0.03982,,0.03646,0.02032,,0.0189,,,0.01565,,,,11,nomad,nomad_bio0202
29696,2002-07-19T18:34,2002,07,19,18,34,37.921,-76.1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
29700,2002-07-19T20:53,2002,07,19,20,53,37.585,-76.1743,0.74787,0.6586,,,,0.33894,0.2657,0.2174,,0.13538,,0.09021,0.07454,0.06169,,,0.04242,0.03866,0.03525,0.03215,0.02932,0.02035,0.01207,,0.01084,0.00534,,0.00489,,,0.00389,,,,12,nomad,nomad_bio0202
29716,2002-07-20T13:24,2002,07,20,13,24,37.2667,-76.1522,0.638,0.57145,,,,0.31939,0.25741,0.21525,,0.14059,,0.0972,0.08162,0.06858,,,0.04852,0.0445,0.04084,0.03747,0.0344,0.02444,0.01494,,0.01349,0.00689,,0.00634,,,0.00509,,,,11,nomad,nomad_bio0202
29726,2002-07-20T20:39,2002,07,20,20,39,36.9382,-75.9095,0.35642,0.32017,,,,0.18628,0.1536,0.1312,,0.09066,,0.0661,0.05696,0.04913,,,0.03661,0.03402,0.03163,0.0294,0.02733,0.02043,0.01342,,0.0123,0.0069,,0.00642,,,,,,,15,nomad,nomad_bio0202
29796,2002-07-23T12:50,2002,07,23,12,50,42.34,-70.791,0.4318,0.38714,,,,0.22034,0.17982,0.15233,,0.10356,,0.07489,0.06446,0.05562,,,0.04171,0.03886,0.03623,0.0338,0.03155,0.02405,0.01641,,0.01518,0.00915,,0.00859,,,0.00732,,,,29,nomad,nomad_jul02mb
29799,2002-07-23T13:20,2002,07,23,13,20,42.2682,-70.7355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
29801,2002-07-23T13:50,2002,07,23,13,50,42.2588,-70.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,
29802,2002-07-23T14:40,2002,07,23,14,40,42.3455,-70.5715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,
29803,2002-07-23T15:45,2002,07,23,15,45,42.4787,-70.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,
29806,2002-07-23T16:45,2002,07,23,16,45,42.394,-70.7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,
29812,2002-07-23T18:33,2002,07,23,18,33,42.3813,-70.8955,0.37139,0.34046,,,,0.21454,0.18057,0.15648,,0.11111,,0.08249,0.07162,0.0622,,,0.04697,0.0438,0.04084,0.03809,0.03553,0.02691,0.01804,,0.01661,0.00962,,0.009,,,0.00754,,,,20,nomad,nomad_jul02mb
29847,2002-07-25T14:30,2002,07,25,14,30,43.757,-66.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,
29854,2002-07-25T16:00,2002,07,25,16,00,43.729,-67.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,
29861,2002-07-25T17:30,2002,07,25,17,30,43.703,-67.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,
30290,2002-08-06T17:40,2002,08,06,17,40,27.5279,-82.7964,0.47247,0.43021,,,,0.2614,0.21703,0.18592,,0.12842,,0.093,0.07982,0.06852,,,0.05056,0.04688,0.04345,0.0403,0.03736,0.02764,0.01792,,0.01639,0.00907,,0.00843,,,0.00696,,,,9,nomad,nomad_eh0802
30294,2002-08-06T20:05,2002,08,06,20,05,27.2367,-82.6246,0.369,0.33352,,,,0.19476,0.15929,0.13476,,0.09032,,0.06372,0.054,0.04579,,,0.03298,0.0304,0.028,0.02582,0.02379,0.0172,0.01081,,0.00982,0.00522,,0.00483,,,0.00395,,,,10,nomad,nomad_eh0802
30356,2002-08-07T14:30,2002,08,07,14,30,43.74,-66.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,
30359,2002-08-07T15:20,2002,08,07,15,20,25.4371,-81.2844,0.98194,0.88828,,,,0.52113,0.42695,0.36169,,0.2432,,0.172,0.14595,0.1239,,,0.08937,0.08242,0.07595,0.07005,0.06456,0.04673,0.02934,,0.02666,0.01414,,0.01306,,,0.01065,,,,4,nomad,nomad_eh0802
30360,2002-08-07T16:00,2002,08,07,16,00,43.713,-67.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,
30361,2002-08-07T16:05,2002,08,07,16,05,25.3473,-81.2593,0.81224,0.73913,,,,0.448,0.37171,0.31833,,0.21985,,0.15935,0.13687,0.11762,,,0.08702,0.08077,0.07492,0.06957,0.06455,0.04802,0.03145,,0.02883,0.01628,,0.01517,,,0.01265,,,,4,nomad,nomad_eh0802
30367,2002-08-07T17:30,2002,08,07,17,30,43.688,-68.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,
30368,2002-08-07T17:50,2002,08,07,17,50,25.3005,-81.4504,0.13685,0.12516,,,,0.07788,0.06524,0.05631,,0.0396,,0.02915,0.02521,0.02181,,,0.01635,0.01522,0.01416,0.01319,0.01227,0.00922,0.00613,,0.00563,0.00322,,0.003,,,0.0025,,,,7,nomad,nomad_eh0802
30369,2002-08-07T18:30,2002,08,07,18,30,25.2843,-81.5348,0.0817,0.0728,,,,0.03993,0.03209,0.02681,,0.01763,,0.01238,0.01052,0.00896,,,0.00656,0.00608,0.00564,0.00524,0.00486,0.00364,0.00244,,0.00226,0.00135,,0.00127,,,0.00108,,,,9,nomad,nomad_eh0802
30376,2002-08-07T20:40,2002,08,07,20,40,25.5244,-81.3174,0.9769,0.88332,,,,0.51668,0.4227,0.35765,,0.23962,,0.16882,0.14297,0.12108,,,0.08691,0.08004,0.07365,0.06784,0.06243,0.04488,0.02786,,0.02524,0.01312,,0.01208,,,0.00978,,,,4,nomad,nomad_eh0802
30397,2002-08-08T13:20,2002,08,08,13,20,26.4163,-81.9992,1.5898,1.4536,,,,0.90199,0.75434,0.64999,,0.45485,,0.33282,0.28691,0.24736,,,0.1839,0.17084,0.1586,0.14735,0.13678,0.10178,0.06637,,0.06075,0.03373,,0.03133,,,0.0259,,,,5,nomad,nomad_eh0802
30401,2002-08-08T14:45,2002,08,08,14,45,26.411,-82.185,0.37682,0.34088,,,,0.20008,0.16397,0.13896,,0.09353,,0.06622,0.05623,0.04777,,,0.0345,0.03183,0.02934,0.02708,0.02497,0.0181,0.01139,,0.01036,0.00551,,0.00509,,,0.00416,,,,9,nomad,nomad_eh0802
30403,2002-08-08T15:30,2002,08,08,15,30,26.3792,-82.2705,0.25737,0.22957,,,,0.12525,0.09997,0.08292,,0.05312,,0.03612,0.03012,0.02515,,,0.0176,0.01611,0.01474,0.01351,0.01237,0.00876,0.00536,,0.00486,0.00254,,0.00234,,,0.00192,,,,13,nomad,nomad_eh0802
30407,2002-08-08T16:50,2002,08,08,16,50,26.3171,-82.4446,0.39311,0.35342,,,,0.20056,0.16226,0.13603,,0.08918,,0.06168,0.0518,0.0435,,,0.03074,0.0282,0.02585,0.02372,0.02175,0.01542,0.00941,,0.0085,0.00435,,0.004,,,0.00323,,,,19,nomad,nomad_eh0802
30409,2002-08-08T18:05,2002,08,08,18,05,26.2542,-82.6171,0.05421,0.05011,,,,0.03295,0.02816,0.0247,,0.01803,,0.0137,0.01202,0.01055,,,0.00813,0.00761,0.00713,0.00668,0.00626,0.00482,0.0033,,0.00305,0.00181,,0.0017,,,0.00143,,,,27,nomad,nomad_eh0802
30414,2002-08-08T21:15,2002,08,08,21,15,26.6387,-82.3113,0.48775,0.4453,,,,0.27448,0.22913,0.19719,,0.13775,,0.10081,0.08696,0.07505,,,0.05599,0.05208,0.0484,0.04504,0.04187,0.03139,0.02077,,0.01909,0.01093,,0.0102,,,0.00855,,,,12,nomad,nomad_eh0802
30575,2002-08-13T16:22,2002,08,13,16,22,34.093,-119.985,0.16246,0.15023,,,,0.09905,0.08476,0.07444,,0.05454,,0.04158,0.03654,0.03212,,,0.02482,0.02327,0.02183,0.02047,0.0192,0.01485,0.01025,,0.00949,0.0057,,0.00535,,,0.00454,,,,98,nomad,nomad_pb138
30579,2002-08-13T18:03,2002,08,13,18,03,34.204,-119.926,0.12181,0.11204,,,,0.072,0.06108,0.05329,,0.03847,,0.02897,0.02533,0.02215,,,0.01696,0.01585,0.01484,0.01388,0.01299,0.00996,0.00678,,0.00626,0.00369,,0.00346,,,0.00292,,,,539,nomad,nomad_pb138
30582,2002-08-13T18:52,2002,08,13,18,52,34.252,-119.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,,
30585,2002-08-13T20:07,2002,08,13,20,07,34.298,-119.881,0.10581,0.09778,,,,0.06429,0.05496,0.04823,,0.03531,,0.02689,0.02362,0.02077,,,0.01605,0.01505,0.01412,0.01324,0.01242,0.00962,0.00665,,0.00617,0.00373,,0.00349,,,0.00297,,,,404,nomad,nomad_pb138
30587,2002-08-13T20:45,2002,08,13,20,45,34.348,-119.863,0.09727,0.0884,,,,0.05311,0.04387,0.03742,,0.02555,,0.0183,0.01561,0.01332,,,0.00969,0.00896,0.00828,0.00764,0.00706,0.00514,0.00325,,0.00295,0.00157,,0.00145,,,0.00118,,,,199,nomad,nomad_pb138
30816,2002-08-20T13:13,2002,08,20,13,13,31.6386,-64.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4468,,
30824,2002-08-20T17:28,2002,08,20,17,28,31.6408,-64.2897,0.04393,0.03981,,,,0.02356,0.01937,0.01647,,0.01117,,0.00797,0.00679,0.00579,,,0.00421,0.0039,0.0036,0.00331,0.00308,0.00224,0.00142,,0.00132,0.00071,,0.00066,,,0.00054,,,,4338,nomad,nomad_bats167
30843,2002-08-21T14:30,2002,08,21,14,30,43.75,-66.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,
30848,2002-08-21T15:47,2002,08,21,15,47,31.7914,-64.7617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4360,,
30849,2002-08-21T16:00,2002,08,21,16,00,43.722,-67.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,
30853,2002-08-21T17:30,2002,08,21,17,30,43.691,-68.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,
31095,2002-09-05T16:00,2002,09,05,16,00,43.718,-67.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,
31097,2002-09-05T17:30,2002,09,05,17,30,43.692,-68.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,
31125,2002-09-06T21:30,2002,09,06,21,30,34.297,-119.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,
31127,2002-09-06T22:42,2002,09,06,22,42,34.343,-119.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,
31128,2002-09-06T23:42,2002,09,06,23,42,34.391,-119.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,
31298,2002-09-17T15:35,2002,09,17,15,35,31.6758,-64.2578,0.03418,0.03101,,,,0.0185,0.01527,0.01302,,0.00889,,0.00638,0.00546,0.00468,,,0.00343,0.00317,0.00296,0.00273,0.00253,0.00187,0.00122,,0.00112,0.00063,,0.0006,,,0.00049,,,,4453,nomad,nomad_bats168
31310,2002-09-18T11:27,2002,09,18,11,27,51.151,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,16,,
31311,2002-09-18T11:45,2002,09,18,11,45,51.109,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,11,,
31312,2002-09-18T12:05,2002,09,18,12,05,51.069,2.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,13,,
31317,2002-09-18T14:30,2002,09,18,14,30,43.74,-66.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,
31323,2002-09-18T16:00,2002,09,18,16,00,43.714,-67.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,
31324,2002-09-18T17:30,2002,09,18,17,30,43.69,-68.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,
31340,2002-09-19T15:26,2002,09,19,15,26,32.1542,-64.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150,,
31465,2002-09-30T14:30,2002,09,30,14,30,43.757,-66.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,
31485,2002-10-01T13:41,2002,10,01,13,41,42.2371,-70.5576,,,0.28374,,,0.18474,,,0.10001,,,,,,0.05808,0.04462,,,,,,,,,,,0.00996,,,,,,,,39,seabass,seabass_ct020927
31491,2002-10-01T16:34,2002,10,01,16,34,42.2378,-70.5948,,,0.26994,,,0.17387,,,0.09247,,,,,,0.05271,0.04008,,,,,,,,,,,0.00833,,,,,,,,30,seabass,seabass_ct020927
31506,2002-10-02T16:03,2002,10,02,16,03,39.3488,-76.1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
31508,2002-10-02T17:01,2002,10,02,17,01,39.2462,-76.2425,1.3841,1.2737,,,,0.82023,0.6965,0.60818,,0.44026,,0.33276,0.2915,0.2555,,,0.19663,0.18423,0.17264,0.16181,0.15166,0.11724,0.08105,,0.07513,0.04552,,0.04279,,,0.03643,,,,5,nomad,nomad_bio0203
31511,2002-10-02T18:59,2002,10,02,18,59,39.0022,-76.3608,1.0527,0.95412,,,,0.5653,0.46471,0.39476,,0.267,,0.18977,0.16133,0.13716,,,0.09919,0.09148,0.08437,0.07781,0.07177,0.05197,0.03256,,0.02956,0.01556,,0.01436,,,0.01165,,,,17,nomad,nomad_bio0203
31512,2002-10-02T19:06,2002,10,02,19,06,42.2392,-70.5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,
31513,2002-10-02T20:41,2002,10,02,20,41,38.8015,-76.4508,0.91056,0.83019,,,,0.50885,0.42412,0.36463,,0.2543,,0.18605,0.16048,0.1385,,,0.10335,0.0961,0.08937,0.08312,0.07732,0.05799,0.03838,,0.03525,0.02015,,0.0188,,,0.01571,,,,12,nomad,nomad_bio0203
31530,2002-10-03T14:12,2002,10,03,14,12,38.566,-76.4472,0.76534,0.695,,,,0.4173,0.34529,0.2951,,0.20305,,0.14693,0.12611,0.10832,,,0.08012,0.07435,0.069,0.06405,0.05946,0.04427,0.02904,,0.02663,0.01509,,0.01406,,,0.01173,,,,13,nomad,nomad_bio0203
31533,2002-10-03T16:29,2002,10,03,16,29,38.2523,-76.3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
31537,2002-10-03T18:47,2002,10,03,18,47,37.9133,-76.1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
31541,2002-10-03T20:45,2002,10,03,20,45,37.5798,-76.1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
31568,2002-10-05T11:41,2002,10,05,11,41,-32.6439,18.0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,
31570,2002-10-05T12:41,2002,10,05,12,41,-32.6438,18.0699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,
31581,2002-10-06T08:26,2002,10,06,08,26,-32.3149,18.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,
31582,2002-10-06T09:07,2002,10,06,09,07,-32.3178,18.2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,
31583,2002-10-06T11:45,2002,10,06,11,45,-32.3251,18.2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,
31585,2002-10-06T13:47,2002,10,06,13,47,-32.3158,18.2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,
31586,2002-10-06T19:09,2002,10,06,19,09,42.2428,-70.5643,0.29867,0.27623,,,,0.18214,0.15582,0.13682,,0.10016,,0.07625,0.06696,0.05881,,,0.04537,0.04253,0.03986,0.03736,0.03502,0.02702,0.01856,,0.01718,0.01024,,0.0096,,,0.00812,,,,43,nomad,nomad_ct020927
31589,2002-10-07T07:57,2002,10,07,07,57,-32.5877,18.1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,
31590,2002-10-07T08:57,2002,10,07,08,57,-32.5796,18.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,
31591,2002-10-07T10:28,2002,10,07,10,28,-32.576,18.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,
31592,2002-10-07T12:20,2002,10,07,12,20,-32.5766,18.0919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,
31599,2002-10-08T07:49,2002,10,08,07,49,-32.6064,18.1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,
31600,2002-10-08T08:44,2002,10,08,08,44,-32.6033,18.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,
31601,2002-10-08T09:52,2002,10,08,09,52,-32.5723,18.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,
31602,2002-10-08T10:30,2002,10,08,10,30,-32.5696,18.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,
31604,2002-10-08T12:23,2002,10,08,12,23,-32.4608,17.9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,
31606,2002-10-08T14:07,2002,10,08,14,07,-32.461,17.9692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,
31608,2002-10-08T16:28,2002,10,08,16,28,34.093,-119.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,
31609,2002-10-08T16:36,2002,10,08,16,36,34.093,-119.984,,0.10768,,,,0.07081,0.06051,0.05309,,0.03878,,0.02947,0.02587,0.0227,,,0.01748,0.01637,0.01534,,,,0.00711,,0.00657,0.00391,,0.00366,,,0.00309,,,,98,nomad,nomad_pb140
31610,2002-10-08T17:12,2002,10,08,17,12,34.158,-119.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,
31611,2002-10-08T17:25,2002,10,08,17,25,34.158,-119.948,0.10011,0.09076,,,,0.05392,0.04439,0.03776,,0.02564,,0.0183,0.01559,0.01328,,,0.00966,0.00892,0.00825,0.00761,0.00704,,0.00325,,0.00297,0.00159,,0.00147,,,0.00121,,,,363,nomad,nomad_pb140
31612,2002-10-08T17:54,2002,10,08,17,54,34.203,-119.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,,
31613,2002-10-08T18:00,2002,10,08,18,00,34.203,-119.927,,,,,,0.04208,0.03262,0.02651,,0.01641,,0.01103,0.0092,0.0077,,,0.00546,0.00502,0.00463,0.00426,0.00393,0.00288,0.00186,,0.0017,0.00097,,0.0009,,,0.00076,,,,539,nomad,nomad_pb140
31614,2002-10-08T18:36,2002,10,08,18,36,34.251,-119.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,,
31615,2002-10-08T19:56,2002,10,08,19,56,34.298,-119.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,
31617,2002-10-08T20:38,2002,10,08,20,38,34.348,-119.863,,0.09003,,,,0.06363,0.05588,0.05015,,0.03869,,0.03084,0.02769,0.02486,,,0.02004,0.01899,0.01799,0.01706,0.01616,0.01303,0.00955,,0.00896,0.00584,,0.00553,,,0.00482,,,,199,nomad,nomad_pb140
31619,2002-10-08T21:18,2002,10,08,21,18,34.39,-119.84,0.07068,0.06457,,,,0.03995,0.03339,0.02877,,0.02016,,0.01479,0.01277,0.01103,,,0.00824,0.00766,0.00712,0.00662,0.00616,0.00461,0.00305,,0.0028,0.00159,,0.00148,,,0.00124,,,,64,nomad,nomad_pb140
31622,2002-10-09T07:27,2002,10,09,07,27,-30.7701,17.3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,
